1;2022.05.22 00:00;4;21.75;17.3125;17;1449;202;0;
2;2022.05.22 00:15;4;21.625;17.125;17;1447;202;0;
3;2022.05.22 00:30;4;21.5;17.5;17.875;1447;202;0;
4;2022.05.22 00:45;4;21.375;18;18.8125;1447;202;0;
5;2022.05.22 01:00;4;21.25;18.625;19.375;1447;202;0;
6;2022.05.22 01:15;4;21.25;18.375;18.875;1446;202;0;
7;2022.05.22 01:30;4;21.125;17.5;17.8125;1444;202;0;
8;2022.05.22 01:45;4;21.0625;16.125;14.9375;1440;202;0;
9;2022.05.22 02:00;4;20.9375;14.75;13.3125;1437;202;0;
10;2022.05.22 02:15;4;20.75;14;12.75;1434;202;0;
11;2022.05.22 02:30;4;20.625;13.375;11.875;1432;202;0;
12;2022.05.22 02:45;4;20.5;13.0625;12.0625;1430;202;0;
13;2022.05.22 03:00;4;20.375;13.125;12.3125;1429;202;0;
14;2022.05.22 03:15;4;20.1875;13.3125;13.1875;1428;202;0;
15;2022.05.22 03:30;4;20.0625;13.625;13.75;1427;202;0;
16;2022.05.22 03:45;4;19.875;13.375;12.6875;1426;202;0;
17;2022.05.22 04:00;4;19.8125;12.875;11.5625;1426;202;0;
18;2022.05.22 04:15;4;19.6875;12.5;11.3125;1424;202;0;
19;2022.05.22 04:30;4;19.5625;12.4375;11.5;1423;202;0;
20;2022.05.22 04:45;4;19.5;12.625;12.0625;1422;202;0;
21;2022.05.22 05:00;4;19.375;12.25;11.1875;1421;202;0;
22;2022.05.22 05:15;4;19.25;12.5;11.75;1421;202;0;
23;2022.05.22 05:30;4;19.125;13.25;12.9375;1422;202;0;
24;2022.05.22 05:45;4;19.125;14.5;14.5625;1424;202;0;
25;2022.05.22 06:00;4;19.125;16.25;16.75;1428;202;0;
26;2022.05.22 06:15;4;19.25;17.625;18.375;1432;202;0;
27;2022.05.22 06:30;4;19.3125;18.375;19;1434;202;0;
28;2022.05.22 06:45;4;19.4375;18.875;19.3125;1436;202;0;
29;2022.05.22 07:00;4;19.5;19.3125;19.75;1438;202;0;
30;2022.05.22 07:15;4;19.6875;21.1875;22.5625;1443;202;0;
31;2022.05.22 07:30;4;19.875;23;24.4375;1449;202;0;
32;2022.05.22 07:45;4;20.125;24.875;26.6875;1455;202;0;
33;2022.05.22 08:00;4;20.375;26.8125;28.6875;1461;202;0;
34;2022.05.22 08:15;4;20.75;28.625;29.4375;1468;202;0;
35;2022.05.22 08:30;4;21.0625;28.625;28.625;1471;202;0;
36;2022.05.22 08:45;4;21.375;29.125;29.4375;1475;202;0;
37;2022.05.22 09:00;4;21.625;28.5;28.5625;1476;202;0;
38;2022.05.22 09:15;4;21.875;29.125;29.6875;1480;202;0;
39;2022.05.22 09:30;4;22.125;30;30.125;1484;202;0;
40;2022.05.22 09:45;4;22.375;29.5625;29.6875;1486;202;0;
41;2022.05.22 10:00;4;22.625;29.625;30.125;1488;202;0;
42;2022.05.22 10:15;4;22.875;29.875;30.5625;1491;202;0;
43;2022.05.22 10:30;4;23.125;30;30.625;1493;202;0;
44;2022.05.22 10:45;4;23.25;31.125;32.5;1497;202;0;
45;2022.05.22 11:00;4;23.5;32.375;32.8125;1502;202;0;
46;2022.05.22 11:15;4;23.75;32.375;32.3125;1503;202;0;
47;2022.05.22 11:30;4;24;32.125;32.375;1504;202;0;
48;2022.05.22 11:45;4;24.25;32.1875;32.25;1506;202;0;
49;2022.05.22 12:00;4;24.5;32.8125;33.1875;1509;202;0;
50;2022.05.22 12:15;4;24.75;32.125;31.9375;1509;202;0;
51;2022.05.22 12:30;4;24.875;31.75;31.875;1509;202;0;
52;2022.05.22 12:45;4;25.0625;32.875;32.9375;1512;202;0;
53;2022.05.22 13:00;4;25.25;34.0625;34.625;1515;202;0;
54;2022.05.22 13:15;4;25.5;33.25;32.75;1514;202;0;
55;2022.05.22 13:30;4;25.625;32.625;32.3125;1513;202;0;
56;2022.05.22 13:45;4;25.75;31.875;31.125;1511;202;0;
57;2022.05.22 14:00;4;25.8125;31.25;31.375;1510;202;0;
58;2022.05.22 14:15;4;25.875;31.375;31;1510;202;0;
59;2022.05.22 14:30;4;25.9375;31.8125;31.625;1511;202;0;
60;2022.05.22 14:45;4;26.0625;32.375;32;1513;202;0;
61;2022.05.22 15:00;4;26.1875;30.75;30.1875;1509;202;0;
62;2022.05.22 15:15;4;26.1875;31.25;31.4375;1510;202;0;
63;2022.05.22 15:30;4;26.25;30;29.4375;1506;202;0;
64;2022.05.22 15:45;4;26.25;29.125;29;1503;202;0;
65;2022.05.22 16:00;4;26.125;29.4375;29.5625;1503;202;0;
66;2022.05.22 16:15;4;26.125;29.25;29.1875;1501;202;0;
67;2022.05.22 16:30;4;26.125;28.875;28.875;1499;202;0;
68;2022.05.22 16:45;4;26.125;29;29;1498;202;0;
69;2022.05.22 17:00;4;26;28.1875;28.1875;1495;202;0;
70;2022.05.22 17:15;4;26;28.375;28.75;1494;202;0;
71;2022.05.22 17:30;4;26;28.625;29;1493;202;0;
72;2022.05.22 17:45;4;25.9375;29;29.6875;1492;202;0;
73;2022.05.22 18:00;4;25.9375;29.5625;31.3125;1492;202;0;
74;2022.05.22 18:15;4;26;28.75;28.9375;1489;202;0;
75;2022.05.22 18:30;4;25.9375;26.75;26.1875;1483;202;0;
76;2022.05.22 18:45;4;25.875;25.375;25.3125;1479;202;0;
77;2022.05.22 19:00;4;25.625;24.25;24.0625;1473;202;0;
78;2022.05.22 19:15;4;25.4375;23.375;23;1469;202;0;
79;2022.05.22 19:30;4;25.25;22.625;22.375;1465;202;0;
80;2022.05.22 19:45;4;25;21.875;21.5;1461;202;0;
81;2022.05.22 20:00;4;24.8125;21.375;21;1457;202;0;
82;2022.05.22 20:15;4;24.625;20.875;20.5;1454;202;0;
83;2022.05.22 20:30;4;24.4375;20.625;20.5;1451;202;0;
84;2022.05.22 20:45;4;24.25;20.625;20.625;1448;202;0;
85;2022.05.22 21:00;4;24;20.1875;20.125;1445;202;0;
86;2022.05.22 21:15;4;23.875;20;19.875;1443;202;0;
87;2022.05.22 21:30;4;23.625;19.25;18.9375;1439;202;0;
88;2022.05.22 21:45;4;23.5;18.75;18.6875;1436;202;0;
89;2022.05.22 22:00;4;23.25;18.375;18.25;1434;202;0;
90;2022.05.22 22:15;4;23.0625;17.9375;17.875;1431;202;0;
91;2022.05.22 22:30;4;22.875;17.5625;17.5;1428;202;0;
92;2022.05.22 22:45;4;22.625;16.75;16.3125;1424;202;0;
93;2022.05.22 23:00;4;22.4375;16.125;15.8125;1421;202;0;
94;2022.05.22 23:15;4;22.25;15.75;15.625;1419;202;0;
95;2022.05.22 23:30;4;22;15.875;16.0625;1417;202;0;
96;2022.05.22 23:45;4;21.875;15.875;16;1416;202;0;
97;2022.05.23 00:00;4;21.625;15.625;15.5625;1414;202;0;
98;2022.05.23 00:15;4;21.5;15.375;15.3125;1412;202;0;
99;2022.05.23 00:30;4;21.3125;14.875;14.625;1409;202;0;
100;2022.05.23 00:45;4;21.125;14.375;14.125;1407;202;0;
